region_summ_key,region_mean_temp,region_max_temp,region_min_temp,region_mean_precip,region_mean_snow,mean_snow_grnd_last_day,location_key,date_key
0,-7.383402489626556,11.118672199170124,-34.67510373443984,10.042916666666667,10.7,7.191780821917808,9,0
1,-6.802489626556017,7.707024793388429,-25.25435684647303,11.0075,17.42,11.261363636363637,9,1
2,-1.0884773662551441,14.159259259259258,-19.236213991769546,19.47573221757322,26.26065573770492,4.768115942028985,9,2
3,4.47201646090535,22.780408163265307,-9.363821138211382,36.970247933884295,15.016923076923078,0.3888888888888889,9,3
4,9.636363636363637,26.234979423868314,-3.0772727272727276,48.48813559322034,2.229090909090909,0.044444444444444446,9,4
5,14.35432098765432,25.815637860082305,2.9670781893004117,90.71392405063291,0.0,0.0,9,5
6,18.288571428571426,31.675510204081633,5.506938775510204,71.67405857740586,0.0,0.0,9,6
7,16.87842323651452,31.173140495867766,2.9327800829875517,37.68101265822785,0.0,0.0,9,7
8,13.049159663865545,28.003361344537815,-1.1739495798319326,15.302145922746782,0.0,0.0,9,8
9,1.1876033057851239,21.266528925619834,-14.957851239669422,31.277021276595747,18.708,6.428571428571429,9,9
10,-6.73,10.314166666666667,-25.439583333333335,18.216738197424892,27.7375,11.8125,9,10
11,-13.887394957983192,3.4769874476987446,-30.50966386554622,16.595633187772926,25.022916666666664,18.785714285714285,9,11
12,-9.810878661087866,7.3975,-29.0625,17.168695652173913,27.65625,21.985915492957748,9,12
13,-4.993305439330545,7.672384937238494,-18.303347280334727,8.18646288209607,10.806382978723404,18.28985507246377,9,13
14,-6.299581589958159,10.622175732217572,-23.718828451882846,17.179039301310045,28.014583333333334,19.11111111111111,9,14
15,0.42531120331950206,19.416182572614108,-16.201659751037344,22.62961373390558,24.93469387755102,4.718333333333334,9,15
16,11.949583333333333,28.52323651452282,-8.45643153526971,39.56538461538461,0.49387755102040815,0.0,9,16
17,14.28781512605042,27.688702928870295,3.0937238493723846,78.24741379310345,0.0,1.3333333333333333,9,17
18,16.128033472803345,31.962761506276152,3.421757322175732,54.70557939914163,0.0,0.0,9,18
19,17.110504201680673,29.442857142857143,3.973529411764706,38.70128205128205,0.0,0.0,9,19
20,13.691213389121339,31.04602510460251,-3.103347280334728,23.760593220338983,0.0,0.07692307692307693,9,20
21,4.652719665271967,18.98410041841004,-13.211715481171547,15.58974358974359,3.843478260869565,1.54375,9,21
22,-6.751680672268908,10.405042016806723,-27.116386554621847,22.932900432900432,38.82222222222222,12.215384615384615,9,22
23,-13.78125,6.54,-35.694583333333334,30.132188841201717,50.64222222222222,29.40506329113924,9,23
24,-7.901260504201681,9.29453781512605,-33.22352941176471,12.567105263157895,16.855813953488372,22.443037974683545,9,24
25,-15.566101694915254,3.4597457627118646,-33.141525423728815,8.96784140969163,11.779069767441861,24.402439024390244,9,25
26,-7.711864406779661,10.68135593220339,-35.61567796610169,15.277973568281938,24.830232558139535,17.855263157894736,9,26
27,3.0885593220338983,21.184322033898304,-14.89915254237288,28.12183406113537,11.916279069767441,2.511627906976744,9,27
28,9.060337552742617,26.01350210970464,-6.832067510548524,39.71703056768559,6.120454545454546,0.0,9,28
29,13.472649572649573,25.32179487179487,0.9256410256410256,82.7424778761062,0.007142857142857143,0.0,9,29
30,18.22832618025751,31.65236051502146,5.992735042735043,46.5504424778761,0.0,0.0,9,30
31,16.8,30.354310344827585,2.388362068965517,42.85022026431718,0.0,0.0,9,31
32,11.021491228070175,28.968859649122805,-4.215350877192982,39.34196428571429,7.965000000000001,0.0,9,32
33,6.7610389610389605,22.76017316017316,-7.5995670995671,12.644247787610619,3.3523809523809525,1.3157894736842106,9,33
34,-7.558695652173913,11.794372294372295,-30.663203463203462,32.68266666666667,37.78809523809524,19.123287671232877,9,34
35,-7.846929824561403,9.631140350877194,-26.99078947368421,8.70316742081448,7.0075,12.513513513513514,9,35
36,-8.012389380530973,10.978761061946901,-32.223893805309736,17.889090909090907,25.34864864864865,12.11111111111111,9,36
37,-9.37433628318584,9.33849557522124,-26.856194690265486,16.18394495412844,22.375675675675677,14.93421052631579,9,37
38,0.46283185840707963,18.124778761061947,-24.31769911504425,18.81743119266055,17.77567567567568,3.2559322033898304,9,38
39,5.149122807017544,24.8140350877193,-8.375545851528384,14.007692307692308,8.6125,0.030303030303030304,9,39
40,9.71718061674009,26.93259911894273,-4.739035087719298,20.740182648401827,3.387179487179487,0.0,9,40
41,15.640969162995594,31.885087719298248,1.8698689956331878,35.280090497737554,0.0,0.0,9,41
42,17.50043859649123,32.68114035087719,4.391666666666667,55.14090909090909,0.0,0.0,9,42
43,16.351315789473684,32.28026315789474,1.431578947368421,47.357013574660634,0.10256410256410256,0.0,9,43
44,10.179295154185022,27.76387665198238,-3.055947136563877,50.933181818181815,0.11538461538461539,0.0,9,44
45,6.6609649122807015,24.477292576419213,-8.33886462882096,16.322727272727274,0.44749999999999995,0.23529411764705882,9,45
46,-2.843612334801762,11.904845814977975,-21.602202643171804,16.051162790697674,18.317948717948717,8.083333333333334,9,46
47,-8.688888888888888,7.7234513274336285,-26.11466666666667,10.161574074074075,13.463157894736844,11.662162162162161,9,47
48,-9.079017857142857,8.309734513274336,-28.56504424778761,12.85462962962963,13.464864864864865,11.819444444444445,9,48
49,-2.9325892857142857,11.699555555555555,-17.522222222222222,8.300462962962964,9.927777777777777,11.342857142857143,9,49
50,0.7960176991150443,14.636563876651982,-12.940088105726872,15.684018264840184,13.010526315789473,6.159090909090909,9,50
51,7.081696428571428,25.929910714285715,-6.934821428571429,17.385844748858446,3.1514285714285712,0.0,9,51
52,10.774439461883407,28.72421524663677,-4.0569506726457405,70.59272727272727,3.6514285714285712,0.0,9,52
53,15.438914027149321,29.185972850678734,2.8049773755656107,56.67972350230415,0.0,0.0,9,53
54,16.974770642201836,28.21826484018265,5.925229357798165,76.6663594470046,0.0,0.0,9,54
55,15.925806451612903,28.670319634703198,3.0816513761467887,66.96869158878505,0.0,0.0,9,55
56,10.764186046511629,26.110091743119266,-1.9414746543778802,30.712149532710278,0.08387096774193549,0.0,9,56
57,2.161111111111111,14.581566820276496,-8.586574074074074,33.33192488262911,17.363333333333333,1.0625,9,57
58,1.003755868544601,19.45373831775701,-13.202347417840375,8.26777251184834,6.196428571428571,3.55,9,58
59,-12.907476635514017,4.127777777777778,-31.749302325581397,11.866190476190477,16.486666666666668,10.84375,9,59
60,-9.598591549295774,9.341121495327103,-31.58638497652582,9.392822966507177,12.313793103448276,9.875,9,60
